iata_code,name,municipality,latitude_deg,longitude_deg,iso_country
ABB,Asaba International Airport,Asaba,6.204167,6.665278,NG
BCU,Sir Abubakar Tafawa Balewa Bauchi State International Airport,Bauchi,10.482833,9.744,NG
BNI,Benin Airport,Benin,6.316979885101318,5.599500179290772,NG
CBQ,Margaret Ekpo International Airport,Calabar,4.976019859313965,8.347200393676758,NG
ENU,Akanu Ibiam International Airport,Enegu,6.473718,7.560463,NG
GMO,Gombe Lawanti International Airport,Gombe,10.298889,10.9,NG
IBA,Ibadan Airport,Ibadan,7.362460136413574,3.97832989692688,NG
ILR,General Tunde Idiagbon International Airport,Ilorin/Ogbomosho,8.44021,4.49392,NG
QOW,Sam Mbakwe International Cargo Airport,Owerri,5.42706,7.20603,NG
JOS,Yakubu Gowon Airport,Jos,9.639829635620115,8.869050025939941,NG
KAD,Kaduna International Airport,Kaduna,10.696,7.32011,NG
KAN,Mallam Aminu Kano International Airport,Kano,12.045613,8.523566,NG
MIU,Maiduguri International Airport,Maiduguri,11.854163,13.080702,NG
MDI,Makurdi Airport,Makurdi,7.70388,8.61394,NG
LOS,Murtala Muhammed International Airport,Lagos,6.57737,3.32116,NG
MXJ,Minna Airport,Minna,9.652170181274414,6.462259769439697,NG
PHC,Port Harcourt International Airport,Port Harcourt,5.01549,6.94959,NG
SKO,Sadiq Abubakar III International Airport,Sokoto,12.915729,5.207547,NG
QRW,Warri Airport,Okpe,5.59821,5.8187,NG
YOL,Yola Airport,Yola,9.257550239562988,12.430399894714355,NG
ZAR,Zaria Airport,Zaria,11.1302,7.68581,NG
MFQ,Maradi Airport,Maradi,13.5025,7.12675,NE
NIM,Diori Hamani International Airport,Niamey,13.4815,2.18361,NE
THZ,Tahoua Airport,Tahoua,14.8757,5.26536,NE
AJY,Mano Dayak International Airport,Agadez,16.966,8.00011,NE
ZND,Zinder Airport,Zinder,13.779000282287598,8.983759880065918,NE
TBJ,Tabarka-Aïn Draham International Airport,Tabarka,36.98,8.87694,TN
MIR,Monastir Habib Bourguiba International Airport,Monastir,35.75809860229492,10.75469970703125,TN
NBE,Enfidha - Hammamet International Airport,Enfidha,36.075833,10.438611,TN
TUN,Tunis Carthage International Airport,Tunis,36.851002,10.2272,TN
GAF,Gafsa Ksar International Airport,Gafsa,34.422000885009766,8.822500228881836,TN
GAE,Gabès Matmata International Airport,Gabès,33.733691,9.91941,TN
DJE,Djerba Zarzis International Airport,Mellita,33.873719,10.7773,TN
EBM,El Borma Airport,El Borma,31.7043,9.25462,TN
SFA,Sfax Thyna International Airport,Sfax,34.717999,10.691,TN
TOE,Tozeur Nefta International Airport,Tozeur,33.939701080322266,8.110560417175293,TN
LRL,Niamtougou International Airport,Niamtougou,9.766675,1.090944,TG
LFW,Lomé–Tokoin International Airport,Lomé,6.16561,1.25451,TG
ANR,Antwerp International Airport (Deurne),Antwerp,51.190667,4.463153,BE
BRU,Brussels Airport,Zaventem,50.901402,4.48444,BE
CRL,Brussels South Charleroi Airport,Charleroi,50.461963,4.459562,BE
KJK,Flanders International Airport Kortrijk-Wevelgem,Wevelgem,50.818878,3.209551,BE
LGG,Liège Airport,Grâce-Hollogne,50.638574,5.443897,BE
OST,Ostend-Bruges International Airport,Oostende,51.1998,2.874673,BE
AOC,Leipzig–Altenburg Airport,Nobitz,50.981945,12.506389,DE
HDF,Heringsdorf Airport,Zirchow,53.8787,14.1523,DE
FNB,Neubrandenburg Trollenhagen Airport,Trollenhagen,53.6022,13.306,DE
BER,Berlin Brandenburg Airport,Berlin,52.361738,13.502341,DE
DRS,Dresden Airport,Dresden,51.134123,13.767831,DE
ERF,Erfurt-Weimar Airport,Erfurt,50.978281,10.960713,DE
FRA,Frankfurt Main Airport,Frankfurt am Main,50.026706,8.55835,DE
FMO,Münster Osnabrück Airport,Greven,52.133816,7.688482,DE
HAM,Hamburg Helmut Schmidt Airport,Hamburg,53.630402,9.98823,DE
CGN,Cologne Bonn Airport,Köln (Cologne),50.865898,7.14274,DE
DUS,Düsseldorf Airport,Düsseldorf,51.289501,6.76678,DE
MUC,Munich Airport,Munich,48.353802,11.7861,DE
NUE,Nuremberg Airport,Nuremberg,49.498699,11.078056,DE
LEJ,Leipzig/Halle Airport,Schkeuditz,51.420657,12.232705,DE
SCN,Saarbrücken Airport,Saarbrücken,49.217562,7.111667,DE
STR,Stuttgart Airport,Stuttgart,48.689899,9.22196,DE
HAJ,Hannover Airport,Hannover,52.461102,9.68508,DE
BRE,Bremen Airport,Bremen,53.046786,8.78932,DE
HHN,Frankfurt-Hahn Airport,Frankfurt am Main (Lautzenhausen),49.946353,7.261734,DE
MHG,Mannheim-City Airport,Mannheim,49.473057,8.514167,DE
EIB,Eisenach-Kindel Airport,Hörselberg-Hainich,50.991604,10.47973,DE
SGE,Siegerland Airport,Burbach,50.707699,8.08297,DE
XFW,Hamburg-Finkenwerder Airport,Hamburg,53.5352783203125,9.835556030273438,DE
KEL,Kiel-Holtenau Airport,Kiel,54.37957,10.145266,DE
LBC,Lübeck Blankensee Airport,Lübeck,53.805401,10.7192,DE
FMM,Memmingen Allgau Airport,Memmingen,47.988092,10.238248,DE
BFE,Bielefeld Airport,Bielefeld,51.964722,8.544444,DE
MGL,Mönchengladbach Airport,Mönchengladbach,51.230278,6.504444,DE
PAD,Paderborn Lippstadt Airport,Büren,51.612527,8.617459,DE
NRN,Weeze (Niederrhein) Airport,Weeze,51.601362,6.141228,DE
DTM,Dortmund Airport,Dortmund,51.518299,7.61224,DE
AGB,Augsburg Airport,Augsburg,48.425278,10.931667,DE
OBF,Oberpfaffenhofen Airport,Weßling,48.081402,11.2831,DE
FDH,Bodensee Airport Friedrichshafen,Friedrichshafen,47.671299,9.51149,DE
BYU,Bayreuth Airport,Bindlach,49.985001,11.64,DE
HOQ,Hof-Plauen Airport,Hof,50.288544,11.852876,DE
FKB,Karlsruhe Baden-Baden Airport,Rheinmünster,48.7794,8.0805,DE
LHA,Lahr Airport,Lahr/Schwarzwald,48.369301,7.82772,DE
BWE,Braunschweig-Wolfsburg Airport,Braunschweig,52.319199,10.5561,DE
KSF,Kassel Airport,Calden,51.418395,9.391638,DE
GWT,Westerland Sylt Airport,Sylt,54.9132,8.34047,DE
KDL,Kärdla Airport,Kärdla,58.99079895019531,22.830699920654297,EE
URE,Kuressaare Airport,Kuressaare,58.22990036010742,22.50950050354004,EE
EPU,Pärnu Airport,Pärnu,58.41899871826172,24.47279930114746,EE
EES,Berenice International Airport / Banas Cape Air Base,Berenice Troglodytica,23.980437,35.460277,EG
TLL,Lennart Meri Tallinn Airport,Tallinn,59.413246,24.83264,EE
TAY,Tartu Airport,Tartu,58.307438,26.686473,EE
ENF,Enontekio Airport,Enontekio,68.362602233887,23.424299240112,FI
KEV,Halli Airport,Jämsä,61.856039,24.786686,FI
HEL,Helsinki Vantaa Airport,Helsinki (Vantaa),60.318363,24.963341,FI
KTQ,Kitee Airport,Kitee,62.1661,30.073601,FI
IVL,Ivalo Airport,Ivalo,68.6073,27.4053,FI
JOE,Joensuu Airport,Joensuu,62.658815,29.619398,FI
JYV,Jyväskylä Airport,Jyväskylän Maalaiskunta,62.399502,25.678301,FI
KAU,Kauhava Airfield,Kauhava,63.127102,23.051399,FI
KEM,Kemi-Tornio Airport,Kemi / Tornio,65.778701782227,24.582099914551,FI
KAJ,Kajaani Airport,Kajaani,64.2855,27.6924,FI
KHJ,Kauhajoki Airfield,Kauhajoki,62.463212,22.390817,FI
KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,63.721199,23.143101,FI
KAO,Kuusamo Airport,Kuusamo,65.987602,29.239401,FI
KTT,Kittilä International Airport,Kittilä,67.700996,24.8468,FI
KUO,Kuopio Airport,Kuopio / Siilinjärvi,63.007099,27.7978,FI
LPP,Lappeenranta Airport,Lappeenranta,61.044601,28.144743,FI
MHQ,Mariehamn Airport,Mariehamn,60.1222,19.898199,FI
MIK,Mikkeli Airport,Mikkeli,61.6866,27.201799,FI
OUL,Oulu Airport,Oulu / Oulunsalo,64.930099,25.354601,FI
POR,Pori Airport,Pori,61.4617,21.799999,FI
RVN,Rovaniemi Airport,Rovaniemi,66.563327,25.829751,FI
SVL,Savonlinna Airport,Savonlinna,61.9431,28.945101,FI
SJY,Seinäjoki Airport,Seinäjoki / Ilmajoki,62.692101,22.8323,FI
SOT,Sodankyla Airport,Sodankyla,67.3949966431,26.6191005707,FI
TMP,Tampere-Pirkkala Airport,Tampere / Pirkkala,61.414101,23.604401,FI
TKU,Turku Airport,Turku,60.514099,22.2628,FI
UTI,Utti Air Base,Utti / Valkeala,60.8964,26.9384,FI
VAA,Vaasa Airport,Vaasa,63.05023,21.762543,FI
VRK,Varkaus Airport,Varkaus / Joroinen,62.171101,27.868601,FI
YLI,Ylivieska Airfield,Ylivieska,64.054722,24.725278,FI
BFS,Belfast International Airport,Belfast,54.6575012207,-6.21582984924,GB
ENK,Enniskillen/St Angelo Airport,"Enniskillen, Fermanagh and Omagh",54.398274,-7.651179,GB
BHD,George Best Belfast City Airport,Belfast,54.618099,-5.8725,GB
LDY,City of Derry Airport,"Derry, Derry and Strabane",55.042801,-7.16111,GB
BHX,Birmingham Airport,"Birmingham, West Midlands",52.453899,-1.74803,GB
CVT,Coventry Airport,"Coventry, West Midlands",52.369701,-1.47972,GB
GLO,Gloucestershire Airport,"Staverton, Gloucestershire",51.894199,-2.16722,GB
NQT,Nottingham City Airport,"Nottingham, Nottinghamshire",52.919998,-1.07917,GB
MAN,Manchester Airport,"Manchester, Greater Manchester",53.349375,-2.279521,GB
YEO,RNAS Yeovilton,"Yeovil, Somerset",51.009399,-2.63882,GB
CAL,Campbeltown Airport,Campbeltown,55.437199,-5.68639,GB
EOI,Eday Airport,Eday,59.19060134887695,-2.7722198963165283,GB
HAW,Haverfordwest Airport,Haverfordwest,51.833099365234375,-4.9611101150512695,GB
CWL,Cardiff International Airport,Cardiff,51.396702,-3.34333,GB
SWS,Swansea Airport,Swansea,51.601366,-4.071006,GB
BRS,Bristol Airport,Bristol,51.382326,-2.716453,GB
LPL,Liverpool John Lennon Airport,Liverpool,53.334863,-2.849637,GB
LTN,London Luton Airport,"Luton, Bedfordshire",51.874699,-0.368333,GB
BOH,Bournemouth Airport,Bournemouth,50.780483,-1.839576,GB
SOU,Southampton Airport,Southampton,50.950298,-1.3568,GB
NQY,Cornwall Airport Newquay,Newquay,50.440601,-4.99541,GB
ACI,Alderney Airport,Saint Anne,49.706104,-2.21472,GG
GCI,Guernsey Airport,Saint Peter Port,49.435001,-2.60197,GG
JER,Jersey Airport,St. Peter,49.207901,-2.19551,JE
ESH,Brighton City Airport,"Brighton, East Sussex",50.835602,-0.297222,GB
BQH,London Biggin Hill Airport,London,51.33079910279999,0.0324999988079,GB
LGW,London Gatwick Airport,London,51.148744,-0.185739,GB
LCY,London City Airport,London,51.505299,0.055278,GB
FAB,Farnborough Airport,"Farnborough, Hampshire",51.275799,-0.776333,GB
BBS,Blackbushe Airport,"Camberley, Surrey",51.323898,-0.8475,GB
LHR,London Heathrow Airport,London,51.470748,-0.459909,GB
SEN,London Southend Airport,"Southend-on-Sea, Essex",51.570562,0.693627,GB
LYX,Lydd London Ashford Airport,"Romney Marsh, Kent",50.956246,0.939074,GB
CAX,Carlisle Lake District Airport,"Carlisle, Cumbria",54.9375,-2.80917,GB
BLK,Blackpool Airport,Blackpool,53.771702,-3.02861,GB
HUY,Humberside Airport,"Grimsby, Lincolnshire",53.576152,-0.34954,GB
BWF,Barrow Walney Island Airport,Barrow-in-Furness,54.1286111,-3.2675,GB
LBA,Leeds Bradford Airport,"Leeds, West Yorkshire",53.865898,-1.66057,GB
WRT,Warton Aerodrome,Warton,53.745098,-2.88306,GB
CEG,Hawarden Airport,Broughton,53.178101,-2.97778,GB
IOM,Isle of Man Airport,Castletown,54.083081,-4.623871,IM
NCL,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",55.037958,-1.689577,GB
MME,Teesside International Airport,"Darlington, Durham",54.509201,-1.42941,GB
EMA,East Midlands Airport,Nottingham,52.8311,-1.32806,GB
VLY,Anglesey Airport,Angelsey,53.2481,-4.53534,GB
KOI,Kirkwall Airport,"Kirkwall, Orkney Islands",58.957903,-2.905077,GB
LSI,Sumburgh Airport,"Lerwick, Shetland",59.878899,-1.29556,GB
WIC,Wick John O'Groats Airport,Wick,58.4589,-3.09306,GB
ABZ,Aberdeen International Airport,Aberdeen,57.2019,-2.19778,GB
INV,Inverness Airport,Inverness,57.5425,-4.0475,GB
GLA,Glasgow Airport,Glasgow,55.871899,-4.43306,GB
EDI,Edinburgh Airport,Edinburgh,55.950145,-3.372288,GB
ILY,Islay Airport,"Isle of Islay, Argyll and Bute",55.682708,-6.257525,GB
PIK,Glasgow Prestwick Airport,"Prestwick, South Ayrshire",55.501499,-4.577182,GB
BEB,Benbecula Airport,Balivanich,57.481098,-7.36278,GB
DND,Dundee Airport,Dundee,56.452499,-3.02583,GB
SYY,Stornoway Airport,"Stornoway, Western Isles",58.215599,-6.33111,GB
BRR,Barra Airport,Eoligarry,57.0228,-7.44306,GB
TRE,Tiree Airport,"Balemartine, Argyll and Bute",56.499199,-6.86917,GB
ADX,Leuchars Station Airfield,"Leuchars, Fife",56.37398,-2.868862,GB
LMO,RAF Lossiemouth,"Lossiemouth, Moray",57.7052,-3.33917,GB
CBG,Cambridge City Airport,"Cambridge, Cambridgeshire",52.205002,0.175,GB
NWI,Norwich Airport,"Norwich, Norfolk",52.6758,1.28278,GB
STN,London Stansted Airport,"London, Essex",51.884998,0.235,GB
EXT,Exeter International Airport,"Exeter, Devon",50.734261,-3.413984,GB
OXF,London Oxford Airport,"Kidlington, Oxfordshire",51.836899,-1.32,GB
BEX,RAF Benson,"Wallingford, Oxfordshire",51.614366,-1.095991,GB
LKZ,RAF Lakenheath,"Brandon, Suffolk",52.40954,0.561161,GB
MHZ,RAF Mildenhall,"Bury Saint Edmunds, Suffolk",52.3619,0.486406,GB
FFD,RAF Fairford,"Fairford, Gloucestershire",51.683568,-1.789172,GB
BZZ,RAF Brize Norton,"Carterton, Oxfordshire",51.75,-1.58362,GB
ODH,RAF Odiham,"Hook, Hampshire",51.2341,-0.942825,GB
NHT,RAF Northolt,"Northolt, Greater London",51.553001,-0.418167,GB
QCY,RAF Coningsby,"Lincoln, Lincolnshire",53.092999,-0.166014,GB
BEQ,RAF Honington,"Bury Saint Edmunds, Suffolk",52.342602,0.772939,GB
WTN,RAF Waddington,"Lincoln, Lincolnshire",53.166199,-0.523811,GB
KNF,RAF Marham,"King's Lynn, Norfolk",52.648395,0.550692,GB
MPN,Mount Pleasant Airport / RAF Mount Pleasant,Mount Pleasant,-51.822642,-58.445777,FK
AMS,Amsterdam Airport Schiphol,Amsterdam,52.308601,4.76389,NL
MST,Maastricht Aachen Airport,Maastricht,50.911701,5.77014,NL
EIN,Eindhoven Airport,Eindhoven,51.4500999451,5.37452983856,NL
GRQ,Groningen Airport Eelde,Groningen,53.119701,6.57944,NL
GLZ,Gilze Rijen Air Base,Rijen,51.567402,4.93183,NL
DHR,De Kooy Airfield / Den Helder Naval Air Station,Den Helder,52.923401,4.78062,NL
LEY,Lelystad Airport,Lelystad,52.453188,5.514622,NL
LWR,Leeuwarden Air Base,Leeuwarden,53.22859954833984,5.760560035705566,NL
RTM,Rotterdam The Hague Airport,Rotterdam,51.956902,4.43722,NL
ENS,Twente Airport,Enschede,52.275833,6.889167,NL
UDE,Volkel Air Base,Uden,51.657222,5.707778,NL
WOE,Woensdrecht Air Base,Hoogerheide,51.4491,4.34203,NL
ORK,Cork International Airport,Cork,51.841301,-8.49111,IE
CFN,Donegal Airport,Donegal,55.0442008972168,-8.340999603271484,IE
DUB,Dublin Airport,Dublin,53.428713,-6.262121,IE
NOC,Ireland West Airport Knock,Charlestown,53.910439,-8.817002,IE
KIR,Kerry Airport,Farranfore,52.180901,-9.52378,IE
SNN,Shannon Airport,Shannon,52.702,-8.92482,IE
SXL,Sligo Airport,Sligo,54.280200958252,-8.5992097854614,IE
WAT,Waterford Airport,Waterford,52.187199,-7.08696,IE
AAR,Aarhus Airport,Aarhus,56.303331,10.618286,DK
BLL,Billund Airport,Billund,55.740335,9.157019,DK
CPH,Copenhagen Kastrup Airport,Copenhagen,55.617900848389,12.656000137329,DK
EBJ,Esbjerg Airport,Esbjerg,55.525902,8.5534,DK
KRP,Midtjyllands Airport / Air Base Karup,Karup,56.297139,9.104311,DK
MRW,Lolland Falster Maribo Airport,Rødby,54.699447,11.438163,DK
ODE,Odense Hans Christian Andersen Airport,Odense,55.475307,10.327206,DK
RKE,Copenhagen Roskilde Airport,Roskilde,55.585602,12.1314,DK
RNN,Bornholm Airport,Rønne,55.063301,14.7596,DK
SGD,Sønderborg Airport,Sønderborg,54.96440124511719,9.791729927062988,DK
CNL,Sindal Airport,Sindal,57.503502,10.2294,DK
SKS,Skrydstrup Air Base,Vojens,55.221048,9.26702,DK
SQW,Skive Airport,Skive,56.550201,9.17298,DK
TED,Thisted Airport,Thisted,57.068802,8.70522,DK
FAE,Vágar Airport,Vágar,62.063256,-7.275782,FO
STA,Stauning Vestjylland  Airport,Skjern,55.990101,8.35391,DK
AAL,Aalborg Airport,Aalborg,57.094763,9.84993,DK
LUX,Luxembourg-Findel International Airport,Luxembourg,49.626845,6.212134,LU
AES,Ålesund Airport,Ålesund,62.560443,6.110845,NO
ANX,"Andøya Airport, Andenes",Andenes,69.295193,16.139379,NO
ALF,Alta Airport,Alta,69.976097,23.3717,NO
BNN,"Brønnøysund Airport, Brønnøy",Brønnøy,65.461098,12.2175,NO
BOO,Bodø Airport,Bodø,67.269203,14.3653,NO
BGO,"Bergen Airport, Flesland",Bergen,60.2934,5.21814,NO
BJF,Båtsfjord Airport,Båtsfjord,70.60025,29.692612,NO
BVG,Berlevåg Airport,Berlevåg,70.871517,29.034097,NO
KRS,Kristiansand Airport,Kristiansand(Kjevik),58.204201,8.08537,NO
BDU,Bardufoss Airport,Målselv,69.055801,18.5404,NO
EVE,Harstad/Narvik Airport,Evenes,68.491302,16.678101,NO
FRO,Florø Airport,Florø,61.583599090576,5.0247201919556,NO
OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),60.193901,11.1004,NO
HAU,"Haugesund Airport, Karmøy",Karmøy,59.345299,5.20836,NO
HFT,Hammerfest Airport,Hammerfest,70.679703,23.6686,NO
HVG,"Honningsvåg Airport, Valan",Honningsvåg,71.009697,25.983601,NO
KSU,"Kristiansund Airport, Kvernberget",Kvernberget,63.111801,7.82452,NO
KKN,"Kirkenes Airport, Høybuktmoen",Kirkenes,69.7258,29.8913,NO
LKN,Leknes Airport,Leknes,68.152496337891,13.609399795532,NO
MEH,Mehamn Airport,Mehamn,71.029701,27.8267,NO
MOL,"Molde Airport, Årø",Årø,62.744701,7.2625,NO
MJF,"Mosjøen Airport, Kjærstad",Mosjøen,65.783997,13.2149,NO
LKL,"Lakselv Airport, Banak",Lakselv,70.068802,24.973499,NO
NTB,Notodden Airport,Notodden,59.565071,9.213152,NO
OLA,Ørland Airport,Ørland,63.69889831542969,9.604000091552734,NO
HOV,"Ørsta-Volda Airport, Hovden",Ørsta,62.180000305176,6.0741000175476,NO
MQN,"Mo i Rana Airport, Røssvoll",Mo i Rana,66.363899230957,14.301400184631,NO
RVK,"Rørvik Airport, Ryum",Rørvik,64.838302612305,11.14610004425,NO
RRS,Røros Airport,Røros,62.578399658203,11.342300415039,NO
LYR,Svalbard Airport,Longyearbyen,78.246101,15.4656,NO
SVJ,"Svolvær Airport, Helle",Svolvær,68.243301,14.6692,NO
SKN,"Stokmarknes Airport, Skagen",Hadsel,68.578827,15.033417,NO
SRP,"Stord Airport, Sørstokken",Leirvik,59.791901,5.34085,NO
SOJ,Sørkjosen Airport,Sørkjosen,69.786797,20.9594,NO
VAW,"Vardø Airport, Svartnes",Vardø,70.3554,31.044901,NO
SSJ,"Sandnessjøen Airport, Stokka",Alstahaug,65.956802,12.4689,NO
TOS,Tromsø Airport,Tromsø,69.683296,18.9189,NO
TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),59.186699,10.2586,NO
TRD,"Trondheim Airport, Værnes",Trondheim,63.457802,10.924,NO
VDS,Vadsø Airport,Vadsø,70.0653,29.8447,NO
SVG,"Stavanger Airport, Sola",Stavanger,58.876701,5.63778,NO
BZG,Ignacy Jan Paderewski Bydgoszcz Airport,Bydgoszcz,53.096802,17.977699,PL
GDN,Gdańsk Lech Wałęsa Airport,Gdańsk,54.377602,18.4662,PL
KRK,Kraków John Paul II International Airport,Balice,50.077702,19.7848,PL
KTW,Katowice Wojciech Korfanty International Airport,Katowice,50.476015,19.080705,PL
LUZ,Lublin Airport,Lublin,51.240157,22.713461,PL
LCJ,Łódź Władysław Reymont Airport,Łódź,51.721901,19.3981,PL
WMI,Warsaw Modlin Airport,Nowy Dwór Mazowiecki,52.451099,20.6518,PL
POZ,Poznań-Ławica Airport,Poznań,52.421598,16.823359,PL
RDO,Warsaw Radom Airport,Radom,51.38937,21.214742,PL
RZE,Rzeszów-Jasionka Airport,Jasionka,50.109791,22.024155,PL
SZZ,Solidarity Szczecin–Goleniów Airport,Szczecin(Glewice),53.584702,14.9022,PL
SZY,Olsztyn-Mazury Airport,Szymany,53.481899,20.9377,PL
WAW,Warsaw Chopin Airport,Warsaw,52.165699,20.9671,PL
WRO,Copernicus Wrocław Airport,Wrocław,51.103719,16.882096,PL
IEG,Zielona Góra-Babimost Airport,Nowe Kramsko,52.1385,15.7986,PL
RNB,Ronneby Airport,Ronneby,56.266701,15.265,SE
GOT,Göteborg Landvetter Airport,Göteborg,57.6628,12.2798,SE
JKG,Jönköping Airport,Jönköping,57.757598876953125,14.068699836730955,SE
GSE,Säve Airport,Göteborg,57.7747,11.8704,SE
KVB,Skövde Airport,Skövde,58.456402,13.9727,SE
THN,Trollhättan-Vänersborg Airport,Trollhättan,58.31809997558594,12.345000267028809,SE
KSK,Karlskoga Airport,Karlskoga,59.345901,14.4959,SE
MXX,Mora Airport,Mora,60.957901,14.5114,SE
NYO,Stockholm Skavsta Airport,Nyköping,58.789656,16.911479,SE
SCR,Scandinavian Mountains Airport,Malung-Sälen,61.16508,12.83352,SE
KID,Kristianstad Airport,Kristianstad,55.9217,14.0855,SE
KLR,Kalmar Airport,Kalmar,56.685501,16.2876,SE
MMX,Malmö Sturup Airport,Malmö,55.535564,13.376327,SE
HAD,Halmstad Airport,Halmstad,56.69110107421875,12.820199966430664,SE
VXO,Växjö Kronoberg Airport,Växjö,56.92910003662109,14.727999687194824,SE
GEV,Gällivare Airport,Gällivare,67.13240051269531,20.814599990844727,SE
KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,63.048599,17.7689,SE
LYC,Lycksele Airport,Lycksele,64.548302,18.7162,SE
SDL,Sundsvall-Härnösand Airport,Sundsvall/ Härnösand,62.528099060058594,17.443899154663086,SE
OER,Örnsköldsvik Airport,Örnsköldsvik,63.40829849243164,18.989999771118164,SE
KRN,Kiruna Airport,Kiruna,67.821999,20.3368,SE
SFT,Skellefteå Airport,Skellefteå,64.62480163574219,21.07690048217773,SE
UME,Umeå Airport,Umeå,63.791801,20.282801,SE
VHM,Vilhelmina South Lapland Airport,Vilhelmina,64.579102,16.833599,SE
AJR,Arvidsjaur Airport,Arvidsjaur,65.59030151367188,19.28190040588379,SE
